time,cluster,Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Material_Temp
2017-05-30 21:15:00,0,882.38,672.3,-76.99,-92.21,-169.46,774.35
2017-05-30 21:20:00,0,798.61,754.85,-77.05,-101.68,-58.98,825.16
2017-05-31 18:40:00,0,882.38,710.81,-58.86,-85.65,-52.03,806.32
2017-05-31 21:25:00,0,810.63,792.02,-215.26,-40.99,-169.46,761.03
2017-05-31 21:35:00,0,794.44,747.9,-215.26,-59.36,-169.46,845.28
2017-05-31 22:25:00,0,813.25,752.41,-74.9,-99.23,-169.46,822.54
2017-05-31 23:50:00,0,810.52,847.49,-56.14,-84.11,-169.46,766.91
2017-06-12 16:00:00,0,799.75,778.33,-69.99,-91.04,-53.05,988.89
2017-06-24 20:30:00,0,823.22,805.99,-83.69,-113.33,-70.88,1001.69
2017-06-24 20:40:00,0,950.49,891.55,-64.7,-98.2,-51.94,1042.71
2017-06-25 09:05:00,0,818.66,834.07,-72.24,-102.27,-55.45,1011.63
2017-06-26 10:25:00,0,817.68,809.14,-78.94,-110.0,-60.04,988.61
2017-06-30 16:30:00,0,936.76,945.04,-78.17,-94.71,-65.92,1025.41
2017-07-31 15:30:00,0,882.38,698.07,-84.58,-105.17,-65.19,1002.08
2017-09-09 13:05:00,0,951.14,742.85,-73.39,-86.48,-64.73,883.98
2017-09-13 23:20:00,0,791.05,695.57,-78.82,-92.56,-63.78,924.21
2017-09-14 03:00:00,0,882.38,683.49,-56.78,-77.1,-169.46,822.42
2017-09-14 03:05:00,0,936.38,758.76,-64.64,-79.53,-169.46,856.37
2017-10-19 06:45:00,0,882.38,676.04,-215.26,-29.0,-169.46,783.03
2017-10-19 07:15:00,0,882.38,683.12,-215.26,-88.6,-169.46,783.14
2017-10-19 07:20:00,0,882.38,672.04,-215.26,-76.17,-169.46,785.85
2017-10-20 02:50:00,0,797.67,800.05,-87.1,-127.67,-63.08,763.34
2017-10-20 02:55:00,0,803.44,803.61,-72.02,-112.73,-52.97,800.77
2017-10-31 23:50:00,0,965.0,848.98,-59.52,-62.77,-52.89,963.97
2017-11-22 06:30:00,0,801.9,800.9,-68.55,-88.3,-55.59,839.74
2017-12-25 06:20:00,0,938.02,931.04,-61.77,-88.32,-169.46,996.64
2017-12-25 07:10:00,0,882.38,719.45,-63.4,-97.47,-169.46,787.58
2018-01-01 01:00:00,0,790.13,798.67,-84.14,-107.44,-61.46,815.1
2018-01-16 11:20:00,0,797.91,763.09,-81.71,-75.49,-52.69,827.31
2018-02-01 17:50:00,0,967.21,831.75,-84.68,-198.56,-73.71,771.24
2018-02-01 17:55:00,0,927.5,843.66,-59.3,-198.56,-169.46,772.12
2018-02-02 08:50:00,0,882.38,684.97,-64.24,-70.06,-169.46,787.92
2018-02-02 09:00:00,0,799.03,770.27,-60.9,-66.2,-169.46,779.72
2018-02-02 09:10:00,0,791.3,776.75,-66.13,-75.84,-169.46,775.83
2018-02-02 09:15:00,0,809.1,782.74,-65.52,-85.59,-169.46,823.58
2018-02-02 09:20:00,0,797.27,778.19,-74.26,-79.87,-64.38,793.95
2018-02-02 09:25:00,0,825.54,792.15,-73.5,-76.2,-57.35,808.23
2018-02-06 08:15:00,0,816.92,821.94,-73.57,-65.76,-56.67,996.45
2018-02-11 16:30:00,0,951.27,874.26,-61.71,-64.26,-169.46,996.58
2018-02-11 16:40:00,0,966.72,867.4,-75.42,-74.02,-60.13,994.71
2018-02-11 16:55:00,0,966.29,856.21,-73.53,-77.17,-58.38,1011.35
2018-02-17 10:45:00,0,804.76,759.55,-215.26,-59.2,-169.46,989.78
2018-02-17 22:40:00,0,882.38,999.5,-82.8,-95.2,-56.93,1042.39
2018-02-17 22:50:00,0,963.42,969.21,-94.94,-102.02,-58.58,1013.29
2018-02-22 18:35:00,0,958.12,880.51,-100.9,-113.17,-68.11,1026.86
2018-02-26 18:45:00,0,882.38,714.56,-60.15,-67.18,-169.46,785.81
2018-02-26 18:55:00,0,801.44,750.72,-61.51,-67.17,-169.46,814.52
2018-03-07 20:05:00,0,796.42,739.94,-215.26,-67.91,-169.46,854.16
2018-03-08 01:15:00,0,848.55,734.18,-59.09,-73.9,-52.89,846.28
2018-03-13 02:30:00,0,793.57,765.82,-72.41,-83.12,-169.46,854.1
2018-03-13 03:15:00,0,962.36,813.05,-72.42,-85.95,-56.49,957.34
2018-03-20 00:30:00,0,932.87,1026.9,-60.64,-49.81,-169.46,957.18
2018-03-21 03:45:00,0,792.24,793.54,-57.72,-61.82,-169.46,787.35
2018-04-04 03:35:00,0,882.38,687.51,-74.57,-73.12,-61.39,1046.53
2018-04-04 03:45:00,0,815.05,792.14,-90.6,-87.73,-60.66,1037.22
2018-04-14 11:50:00,0,882.38,717.83,-61.07,-69.54,-169.46,807.51
2018-04-14 11:55:00,0,793.21,734.41,-66.41,-64.5,-169.46,798.55
2018-04-19 10:30:00,0,915.86,830.21,-291.59,-50.93,-204.45,971.23
2018-04-28 14:30:00,0,957.05,871.525,-70.8,-78.45,-59.49,996.48
2018-05-06 15:10:00,0,920.13,769.76,-227.79,-122.29,-179.35,994.25
2018-05-09 11:55:00,0,882.38,713.96,-66.27,-54.01,-169.46,773.67
2018-05-09 13:50:00,0,882.38,704.74,-62.49,-91.67,-54.6,819.9
2018-05-09 13:55:00,0,838.86,766.97,-76.16,-61.95,-60.56,806.57
2018-05-19 13:40:00,0,940.74,668.05,-70.58,-75.75,-58.65,957.59
2018-05-22 00:10:00,0,882.38,711.91,-58.43,-73.64,-169.46,804.6
2018-05-23 21:30:00,0,794.19,801.58,-56.79,-72.58,-169.46,881.56
2018-05-23 22:00:00,0,882.38,697.4,-215.26,-37.01,-169.46,767.76
2018-05-31 19:15:00,0,799.36,772.3,-215.26,-31.78,-169.46,796.14
2018-06-05 10:55:00,0,959.12,899.99,-113.6,-100.82,-72.52,1027.98
2018-06-05 11:15:00,0,959.36,901.84,-108.84,-98.02,-74.57,1027.85
2018-06-05 11:50:00,0,825.24,825.84,-60.8,-198.56,-169.46,1020.19
2018-06-07 05:25:00,0,882.38,690.41,-84.28,-97.02,-55.56,802.51
2018-06-18 05:10:00,0,811.52,816.43,-215.26,-26.7,-169.46,773.25
2018-06-19 18:50:00,0,882.38,700.97,-81.48,-87.09,-55.97,755.23
2018-06-19 23:20:00,0,843.97,788.68,-70.4,-76.76,-57.34,1010.21
2018-06-28 07:05:00,0,824.93,772.69,-64.64,-76.49,-169.46,794.25
2018-06-28 07:10:00,0,793.95,743.06,-215.26,-65.25,-169.46,757.36
2018-06-28 10:40:00,0,882.38,713.98,-90.49,-198.56,-75.15,760.32
2018-07-10 13:40:00,0,792.58,794.09,-81.66,-96.74,-78.84,780.56
2018-07-13 21:25:00,0,820.76,775.27,-215.26,-33.91,-169.46,776.76
2018-07-15 05:10:00,0,882.38,698.12,-215.26,-32.44,-169.46,755.16
2018-09-03 00:10:00,0,814.84,775.95,-215.26,-27.62,-169.46,1023.62
2018-09-09 03:45:00,0,924.68,840.82,-263.22,-27.85,-216.15,980.21
2018-09-09 03:50:00,0,919.96,845.3,-265.62,-26.53,-220.15,990.01
2018-09-09 03:55:00,0,924.58,841.37,-260.1,-26.53,-214.1,982.4
2018-09-13 21:45:00,0,937.01,825.44,-244.54,-55.3,-195.38,1007.69
2018-09-17 17:05:00,0,813.75,694.59,-67.06,-87.61,-59.76,834.29
2018-10-18 10:10:00,0,882.38,758.69,-215.26,-69.94,-54.09,804.69
2018-10-18 10:20:00,0,882.38,713.19,-215.26,-74.89,-53.78,793.56
2018-10-18 10:35:00,0,805.48,749.98,-215.26,-49.35,-52.54,826.36
2018-10-18 10:40:00,0,802.66,770.62,-215.26,-54.87,-58.21,827.12
2018-10-18 10:45:00,0,827.54,803.62,-215.26,-61.47,-63.31,850.77
2018-10-18 10:55:00,0,882.38,768.61,-215.26,-54.46,-58.74,759.46
2018-10-18 11:20:00,0,796.03,752.88,-215.26,-42.46,-169.46,820.02
2018-10-18 19:30:00,0,966.09,868.83,-62.19,-77.3,-62.87,961.32
2018-10-23 15:20:00,0,882.38,668.21,-56.53,-65.32,-169.46,801.62
2018-10-23 16:10:00,0,882.38,714.04,-67.57,-75.26,-62.65,801.93
2018-10-25 17:30:00,0,815.25,796.19,-61.29,-72.58,-51.96,823.37
2018-10-26 16:30:00,0,814.31,754.39,-58.53,-58.2,-169.46,797.57
2018-11-05 11:45:00,0,804.58,748.79,-74.05,-88.38,-65.22,831.34
2018-11-06 06:15:00,0,798.05,768.1,-77.84,-96.65,-52.85,869.27
2018-11-13 14:50:00,0,799.6,776.48,-71.51,-80.63,-66.0,822.97
2018-11-30 06:45:00,0,832.76,731.42,-215.26,-59.01,-169.46,818.8
2018-12-07 06:00:00,0,851.25,674.02,-215.26,-57.58,-169.46,792.73
2018-12-07 06:15:00,0,919.79,734.24,-65.32,-78.68,-53.03,849.55
2018-12-09 13:25:00,0,797.56,794.47,-77.0,-86.97,-169.46,811.86
2018-12-09 23:00:00,0,828.64,715.23,-59.46,-64.79,-169.46,892.77
2018-12-10 19:35:00,0,882.38,704.89,-67.02,-69.92,-53.73,766.6
2018-12-13 19:15:00,0,807.45,725.98,-215.26,-33.25,-169.46,1030.26
2018-12-22 11:40:00,0,882.38,730.97,-62.25,-69.9,-169.46,997.49
2018-12-22 11:45:00,0,929.2,779.52,-66.27,-69.07,-169.46,1027.59
2018-12-22 11:50:00,0,959.86,789.68,-68.96,-69.77,-169.46,1030.43
2019-01-03 05:25:00,0,793.84,809.73,-73.41,-72.82,-169.46,815.36
2019-01-03 10:10:00,0,922.05,805.47,-69.01,-60.67,-169.46,1055.03
2019-01-12 05:20:00,0,882.38,681.54,-215.26,-44.31,-169.46,777.61
2019-01-12 05:25:00,0,882.38,699.93,-62.0,-48.87,-169.46,820.38
2019-01-18 12:15:00,0,793.71,744.8,-74.04,-68.24,-56.46,877.29
2019-02-04 17:40:00,0,830.07,730.71,-76.56,-79.26,-59.46,973.1
2019-02-04 17:45:00,0,840.6,743.93,-66.57,-66.41,-53.97,1024.59
2019-02-04 17:50:00,0,839.07,734.37,-79.41,-80.99,-65.38,992.63
2019-02-05 03:05:00,0,928.23,782.9,-86.93,-88.07,-61.4,1047.21
2019-02-11 18:05:00,0,882.38,673.39,-63.46,-60.31,-66.46,811.81
2019-02-11 18:25:00,0,882.38,698.47,-65.21,-65.56,-57.66,766.13
2019-02-11 18:55:00,0,806.52,717.84,-82.67,-93.14,-85.5,809.83
2019-02-17 11:20:00,0,963.11,826.95,-83.94,-89.32,-68.62,1030.79
2019-02-17 11:40:00,0,952.45,832.94,-81.18,-85.28,-69.82,1030.53
2019-02-17 11:45:00,0,951.78,837.54,-75.63,-82.49,-62.76,1042.62
2019-02-17 11:50:00,0,935.52,840.35,-70.03,-76.28,-58.38,1042.89
2019-02-17 11:55:00,0,945.37,839.51,-71.79,-77.02,-58.05,1051.02
2019-02-25 15:40:00,0,882.38,753.98,-60.94,-72.76,-169.46,757.6
2019-02-25 15:50:00,0,882.38,759.63,-69.56,-74.89,-55.07,758.65
2019-02-25 15:55:00,0,796.22,772.86,-56.87,-59.78,-169.46,793.94
2019-03-09 06:00:00,0,808.26,784.92,-215.26,-48.07,-169.46,761.81
2019-03-17 20:10:00,0,882.38,675.79,-215.26,-31.65,-55.58,971.58
2019-03-17 20:15:00,0,882.38,679.03,-60.75,-60.41,-58.77,826.7
2019-03-17 20:20:00,0,882.38,695.89,-92.88,-59.62,-95.63,792.76
2019-03-17 20:25:00,0,792.24,711.1,-94.44,-64.32,-93.87,790.95
2019-03-17 20:30:00,0,801.93,720.6,-99.71,-70.58,-97.18,791.0
2019-03-17 20:35:00,0,810.58,718.45,-111.13,-71.72,-108.51,797.69
2019-03-17 21:10:00,0,789.9,758.87,-215.26,-62.49,-169.46,781.7
2019-03-18 15:35:00,0,882.38,661.19,-59.05,-45.27,-59.13,817.58
2019-03-18 15:55:00,0,814.96,1030.66,-84.54,-75.74,-78.86,814.34
2019-03-23 02:40:00,0,839.06,767.95,-80.37,-198.56,-52.21,883.96
2019-03-23 02:45:00,0,806.77,752.2,-81.24,-40.12,-54.88,847.9
2019-04-04 15:25:00,0,965.69,908.94,-63.9,-57.59,-169.46,1028.43
2019-04-07 15:30:00,0,802.11,877.43,-65.37,-66.02,-169.46,806.87
2019-04-07 16:30:00,0,810.38,819.87,-66.94,-58.51,-169.46,809.88
2019-04-13 08:30:00,0,839.79,845.05,-258.11,-97.07,-199.39,838.53
2019-04-16 04:45:00,0,827.32,822.57,-57.86,-61.52,-169.46,758.52
2019-04-16 04:50:00,0,845.75,809.14,-58.5,-56.4,-169.46,785.07
2019-04-21 07:15:00,0,798.95,758.21,-215.26,-28.0,-169.46,806.38
2019-04-21 07:30:00,0,800.55,770.03,-71.98,-71.42,-59.15,847.48
2019-04-21 07:40:00,0,882.38,740.72,-75.32,-71.73,-57.97,756.5
2019-04-30 12:15:00,0,840.66,782.06,-82.06,-198.56,-58.02,1002.0
2019-05-14 03:20:00,0,792.47,755.16,-61.56,-50.74,-169.46,800.11
2019-05-14 09:00:00,0,882.38,871.525,-69.02,-49.78,-55.56,757.45
2019-05-14 09:10:00,0,882.38,715.64,-60.36,-51.13,-169.46,763.41
2019-05-14 09:15:00,0,828.36,765.5,-73.01,-59.17,-54.25,773.14
2019-05-14 09:20:00,0,879.96,794.48,-70.33,-57.98,-54.25,805.22
2019-06-22 02:10:00,0,882.38,680.05,-61.8,-52.05,-169.46,845.41
2019-06-22 05:45:00,0,882.38,747.21,-61.28,-50.35,-169.46,801.19
2019-06-22 05:55:00,0,882.38,772.01,-68.57,-54.17,-59.91,812.98
2019-06-22 06:00:00,0,796.73,795.49,-73.6,-57.83,-63.4,832.13
2019-06-22 06:20:00,0,950.47,924.29,-72.36,-54.1,-59.12,1017.98
2019-06-22 07:05:00,0,948.58,870.75,-61.16,-47.09,-56.02,1023.15
2019-06-22 07:10:00,0,946.66,872.39,-59.66,-46.57,-169.46,1017.51
2019-06-22 12:35:00,0,962.06,944.9,-98.32,-69.81,-80.0,995.04
2019-06-22 12:45:00,0,964.88,958.43,-98.6,-64.56,-82.16,998.79
2019-06-22 13:00:00,0,956.65,955.64,-99.52,-64.56,-81.11,1022.81
2019-06-22 13:20:00,0,965.98,957.53,-102.27,-64.56,-88.46,985.09
2019-06-22 13:35:00,0,960.47,963.24,-100.43,-91.4,-86.7,1015.42
2019-06-22 13:45:00,0,945.22,961.7,-101.17,-89.37,-91.09,1014.26
2019-06-22 13:50:00,0,950.82,959.46,-101.14,-81.82,-83.37,1020.97
2019-07-01 03:10:00,0,806.76,744.19,-98.4,-91.58,-78.03,772.71
2019-08-14 13:20:00,0,961.53,941.06,-79.37,-87.95,-60.34,958.87
2019-08-14 18:00:00,0,792.81,807.36,-59.12,-65.92,-169.46,887.31
2019-08-17 08:45:00,0,810.05,830.51,-72.0,-86.87,-54.76,792.05
2019-08-17 08:50:00,0,793.65,814.15,-215.26,-56.95,-169.46,769.68
2019-09-03 22:15:00,0,965.5,941.35,-65.75,-61.03,-57.76,883.43
2019-10-26 09:10:00,0,806.06,766.9,-215.26,-70.71,-59.35,830.75
2019-10-26 09:15:00,0,882.38,735.86,-215.26,-70.52,-60.99,765.67
2019-10-26 09:20:00,0,882.38,722.27,-58.52,-76.54,-76.24,756.48
2019-10-26 09:25:00,0,882.38,709.79,-56.48,-73.73,-64.85,760.03
2019-10-26 09:45:00,0,798.54,750.18,-215.26,-66.36,-65.13,801.15
2019-10-26 09:50:00,0,804.31,756.39,-66.2,-76.74,-66.44,797.91
2019-10-26 09:55:00,0,803.13,753.71,-61.72,-81.81,-70.6,795.92
2019-10-26 10:00:00,0,809.48,757.07,-61.83,-83.62,-69.14,803.57
2019-10-26 12:45:00,0,811.03,778.82,-215.26,-49.46,-169.46,787.29
2019-10-26 14:40:00,0,965.68,913.94,-58.28,-76.02,-60.96,894.34
2019-10-27 06:10:00,0,806.97,762.7,-215.26,-59.1,-55.94,797.13
2019-10-27 06:15:00,0,792.97,734.28,-56.54,-72.79,-77.08,787.13
2019-10-27 06:20:00,0,797.36,736.77,-215.26,-62.99,-67.54,793.36
2019-10-27 06:30:00,0,792.89,690.92,-61.07,-63.87,-69.97,801.08
2019-10-27 06:35:00,0,812.5,709.15,-215.26,-63.98,-62.15,816.19
2019-10-27 06:40:00,0,847.82,757.28,-215.26,-58.8,-54.6,820.95
2019-10-27 06:45:00,0,841.74,776.75,-215.26,-66.93,-69.01,828.95
2019-10-27 06:55:00,0,820.79,701.38,-71.41,-79.4,-81.63,816.62
2019-10-27 16:55:00,0,804.66,761.01,-70.68,-72.52,-169.46,913.36
2019-10-27 17:10:00,0,798.8,761.3,-215.26,-39.45,-169.46,790.23
2019-10-29 11:35:00,0,794.35,775.86,-59.01,-67.91,-57.71,810.89
2019-10-29 11:55:00,0,791.52,773.74,-61.07,-66.15,-53.8,847.86
2019-10-29 12:00:00,0,818.24,793.44,-66.23,-68.53,-53.5,842.92
2019-11-08 20:10:00,0,839.78,731.07,-85.8,-74.2,-74.77,783.48
2019-11-20 17:20:00,0,800.84,752.07,-215.26,-42.93,-169.46,802.05
2019-11-20 17:25:00,0,905.78,779.1,-65.83,-61.06,-54.77,830.2
2019-12-24 23:20:00,0,798.02,795.92,-215.26,-37.23,-169.46,1028.83
2019-12-25 00:35:00,0,967.53,891.21,-63.36,-50.0,-169.46,870.05
2019-12-25 00:50:00,0,967.47,917.59,-72.16,-50.0,-169.46,846.72
2019-12-25 02:30:00,0,956.38,822.55,-80.87,-86.94,-61.24,780.32
2019-12-25 02:35:00,0,961.21,824.44,-86.45,-91.2,-66.7,775.14
2020-02-23 09:15:00,0,882.38,747.79,-90.98,-53.45,-80.6,1040.88
2020-02-23 10:25:00,0,882.38,743.53,-215.26,-38.68,-52.48,1049.67
2020-02-23 10:35:00,0,838.0,774.5,-62.15,-44.87,-60.74,944.02
2020-05-02 00:15:00,0,882.38,694.51,-60.6,-31.78,-56.92,972.53
2020-05-02 00:35:00,0,794.78,733.68,-89.59,-96.65,-77.32,807.32
2020-05-21 11:20:00,0,816.97,823.58,-67.43,-52.54,-169.46,795.4
2020-07-17 15:15:00,0,794.98,796.39,-215.26,-23.66,-169.46,1019.94
2020-07-17 15:20:00,0,817.2,809.1,-215.26,-23.5,-169.46,1035.53
2020-07-17 16:05:00,0,812.43,783.58,-63.09,-74.76,-52.35,804.4
2020-07-26 06:45:00,0,796.86,795.89,-73.99,-51.35,-169.46,755.87
2020-07-26 11:50:00,0,882.38,735.85,-62.35,-64.64,-56.48,776.27
2020-07-26 11:55:00,0,801.05,751.55,-63.96,-76.04,-54.55,791.2
2020-07-30 12:05:00,0,882.38,751.26,-67.69,-198.56,-59.83,784.81
2020-07-30 12:20:00,0,800.6,771.86,-96.54,-35.12,-73.6,801.17
2020-07-30 12:25:00,0,824.38,789.05,-76.49,-32.78,-65.84,823.93
2017-01-22 23:30:00,2,882.38,958.95,-251.84,-245.53,-211.66,1036.02
2017-01-22 23:35:00,2,882.38,945.89,-120.76,-134.14,-96.3,1016.02
2017-01-23 10:10:00,2,882.38,941.55,-152.14,-148.27,-134.88,1054.03
2017-01-23 15:35:00,2,882.38,931.79,-112.19,-117.15,-95.27,1052.36
2017-01-23 16:35:00,2,882.38,942.64,-117.48,-140.61,-116.92,1020.17
2017-01-25 01:00:00,2,882.38,959.32,-138.54,-143.55,-117.19,1035.51
2017-01-25 18:15:00,2,882.38,938.44,-125.41,-120.33,-110.38,1027.06
2017-01-26 10:30:00,2,951.6,910.53,-109.83,-120.27,-97.23,1048.59
2017-01-26 14:35:00,2,954.29,914.61,-128.81,-147.24,-120.51,981.42
2017-02-08 07:15:00,2,882.38,943.72,-132.73,-155.34,-113.34,1055.66
2017-02-08 07:45:00,2,962.72,900.12,-142.31,-153.96,-122.78,999.44
2017-03-14 11:15:00,2,965.11,873.89,-132.32,-156.44,-104.66,988.18
2017-03-25 06:45:00,2,882.38,943.07,-105.66,-141.12,-84.64,1026.61
2017-03-25 07:00:00,2,882.38,941.77,-118.53,-143.5,-94.48,1022.02
2017-03-26 21:40:00,2,945.05,867.0,-147.12,-177.93,-111.75,1004.66
2017-03-27 12:15:00,2,882.38,906.83,-127.07,-160.88,-100.35,1023.59
2017-03-27 12:25:00,2,882.38,902.74,-142.45,-170.57,-111.88,1054.44
2017-03-31 00:30:00,2,882.38,1030.43,-170.05,-164.3,-128.06,913.36
2017-03-31 00:35:00,2,882.38,1016.32,-141.3,-133.05,-107.95,1041.95
2017-03-31 00:40:00,2,882.38,981.15,-145.01,-145.16,-111.74,1010.49
2017-04-03 14:45:00,2,882.38,974.48,-157.64,-184.54,-120.66,1050.03
2017-04-07 02:35:00,2,882.38,978.96,-150.47,-156.56,-125.99,1032.93
2017-04-17 19:10:00,2,882.38,1013.04,-129.01,-119.44,-101.45,1050.61
2017-04-17 19:15:00,2,882.38,967.9,-133.12,-116.88,-97.66,1018.7
2017-04-17 19:20:00,2,882.38,1004.97,-128.74,-117.36,-98.14,1028.52
2017-04-17 19:30:00,2,882.38,991.89,-130.35,-124.31,-102.3,1000.68
2017-04-17 19:35:00,2,940.08,948.81,-140.73,-129.14,-109.22,970.65
2017-04-17 19:55:00,2,882.38,980.63,-159.65,-132.59,-128.72,974.84
2017-04-17 20:30:00,2,882.38,981.34,-170.07,-159.73,-137.35,1042.11
2017-04-18 09:50:00,2,950.34,951.29,-145.82,-168.43,-127.16,913.36
2017-04-18 09:55:00,2,946.04,944.42,-126.41,-146.13,-114.61,1041.65
2017-04-18 10:25:00,2,882.38,919.24,-127.13,-155.06,-108.97,993.98
2017-04-18 10:30:00,2,882.38,956.99,-113.03,-138.17,-100.78,1025.94
2017-04-18 10:50:00,2,952.96,890.9,-135.1,-155.68,-118.43,973.36
2017-04-18 10:55:00,2,882.38,921.03,-136.57,-156.84,-113.69,1023.84
2017-04-18 11:00:00,2,882.38,960.17,-139.47,-179.36,-117.39,913.36
2017-04-18 11:05:00,2,882.38,992.89,-136.41,-162.79,-109.57,1039.96
2017-04-18 11:10:00,2,960.98,942.5,-150.77,-177.7,-123.38,1008.19
2017-04-19 22:45:00,2,882.38,936.28,-124.39,-152.53,-102.23,985.43
2017-04-19 22:50:00,2,882.38,951.8,-126.69,-148.62,-103.05,1029.8
2017-04-19 22:55:00,2,964.3,946.17,-121.35,-144.92,-100.33,969.06
2017-04-19 23:00:00,2,882.38,945.67,-122.8,-142.75,-101.23,1019.63
2017-04-19 23:35:00,2,882.38,971.78,-139.73,-167.63,-113.1,1045.56
2017-04-19 23:45:00,2,882.38,1002.09,-158.82,-175.33,-124.54,913.36
2017-04-20 00:35:00,2,882.38,957.56,-146.65,-171.24,-122.19,913.36
2017-04-20 00:40:00,2,882.38,970.0,-165.75,-185.43,-119.83,1049.15
2017-04-20 00:45:00,2,882.38,1016.54,-154.62,-169.17,-117.64,913.36
2017-04-20 01:10:00,2,882.38,994.53,-155.05,-178.55,-122.94,913.36
2017-04-20 01:15:00,2,882.38,1010.56,-150.65,-177.25,-116.27,991.29
2017-04-20 01:20:00,2,882.38,994.69,-165.31,-197.96,-122.37,913.36
2017-04-20 01:30:00,2,882.38,987.94,-164.05,-184.59,-124.47,913.36
2017-04-22 19:35:00,2,963.93,919.31,-144.74,-148.33,-114.19,973.35
2017-04-29 14:10:00,2,882.38,893.95,-132.59,-156.35,-108.95,1004.12
2017-05-09 12:35:00,2,882.38,951.44,-126.8,-144.24,-101.4,1018.08
2017-05-09 12:40:00,2,882.38,956.6,-136.74,-143.65,-114.29,1001.92
2017-05-11 19:00:00,2,882.38,933.22,-144.32,-154.89,-119.39,1029.52
2017-05-15 13:55:00,2,966.97,932.05,-132.25,-150.08,-106.53,977.17
2017-05-15 14:00:00,2,961.89,920.76,-143.59,-169.63,-113.5,967.81
2017-05-15 14:10:00,2,882.38,943.13,-146.73,-162.31,-115.74,1007.07
2017-05-15 14:40:00,2,948.82,937.91,-148.88,-157.42,-119.86,1012.99
2017-05-19 00:35:00,2,954.85,958.36,-146.31,-137.29,-119.37,993.12
2017-05-30 22:45:00,2,882.38,948.92,-127.68,-150.81,-93.04,1008.92
2017-05-30 22:50:00,2,882.38,965.47,-126.93,-138.73,-92.36,1003.3
2017-05-30 22:55:00,2,933.49,936.48,-133.95,-150.83,-103.0,973.78
2017-05-31 00:10:00,2,966.14,969.34,-151.28,-172.49,-109.61,1020.5
2017-05-31 01:00:00,2,882.38,963.07,-146.86,-162.33,-106.59,990.64
2017-05-31 01:10:00,2,882.38,1039.38,-149.96,-164.51,-106.35,913.36
2017-05-31 01:15:00,2,962.37,998.07,-162.59,-180.77,-119.23,1038.66
2017-05-31 02:25:00,2,882.38,963.17,-168.26,-179.09,-115.36,1041.46
2017-05-31 02:40:00,2,955.98,961.52,-169.35,-154.92,-121.29,1025.97
2017-05-31 03:30:00,2,882.38,965.07,-141.74,-169.26,-100.49,1007.47
2017-05-31 03:40:00,2,882.38,953.27,-149.44,-167.67,-102.8,1027.07
2017-05-31 23:15:00,2,882.38,956.99,-122.25,-165.74,-106.89,953.78
2017-05-31 23:20:00,2,937.47,911.32,-114.89,-159.08,-97.02,1017.06
2017-05-31 23:25:00,2,944.68,914.07,-118.98,-161.04,-90.48,1009.4
2017-05-31 23:45:00,2,882.38,941.36,-136.79,-182.99,-110.65,1024.76
2017-06-01 00:30:00,2,882.38,952.86,-112.11,-146.38,-89.42,1041.25
2017-06-01 00:35:00,2,882.38,960.28,-107.82,-141.66,-83.47,1025.06
2017-06-01 00:40:00,2,930.37,909.43,-117.64,-140.77,-97.89,1037.37
2017-06-01 00:50:00,2,882.38,945.0,-131.14,-164.28,-105.29,1032.36
2017-06-01 01:05:00,2,882.38,939.6,-140.97,-173.26,-118.14,1045.29
2017-06-01 01:15:00,2,882.38,978.87,-148.81,-181.06,-122.4,1041.33
2017-06-01 01:25:00,2,882.38,974.21,-156.02,-191.4,-125.93,1021.72
2017-06-01 02:15:00,2,882.38,983.89,-145.7,-186.65,-119.72,1041.41
2017-06-01 02:20:00,2,882.38,984.82,-147.77,-172.77,-113.94,1054.58
2017-06-01 09:55:00,2,943.26,904.7,-125.2,-154.67,-96.62,1014.56
2017-06-01 10:15:00,2,960.37,907.74,-144.71,-176.49,-110.28,1013.47
2017-06-01 10:35:00,2,952.75,924.09,-155.85,-187.54,-123.44,896.52
2017-06-01 11:10:00,2,882.38,976.35,-154.8,-177.92,-119.03,1047.98
2017-06-03 17:10:00,2,882.38,920.67,-127.03,-163.83,-106.97,1035.61
2017-06-03 17:45:00,2,882.38,945.03,-116.95,-146.68,-92.46,1000.18
2017-06-03 18:00:00,2,882.38,940.96,-146.08,-156.45,-116.74,1034.42
2017-06-03 18:15:00,2,882.38,959.6,-147.4,-162.57,-111.88,1042.26
2017-06-04 16:40:00,2,882.38,957.44,-100.57,-132.9,-87.02,1032.09
2017-06-04 16:45:00,2,882.38,978.51,-98.7,-127.69,-80.61,1029.58
2017-06-04 16:50:00,2,882.38,966.2,-114.2,-136.86,-95.78,1022.6
2017-06-04 16:55:00,2,882.38,957.93,-132.43,-161.05,-117.93,1010.52
2017-06-04 17:00:00,2,967.83,937.7,-142.04,-150.26,-112.02,1001.01
2017-06-05 00:15:00,2,882.38,999.56,-140.91,-174.22,-109.1,913.36
2017-06-05 00:20:00,2,882.38,1009.23,-154.85,-190.87,-120.87,913.36
2017-06-05 13:55:00,2,882.38,1031.73,-241.97,-291.64,-198.82,1044.65
2017-06-05 14:10:00,2,882.38,995.38,-239.73,-277.08,-186.36,1039.1
