,true,persist_pred,arima_pred
2020-03-17 21:55:00,901.39,904.9,891.6574460625744
2020-03-17 22:00:00,896.43,901.39,891.6574460625744
2020-03-17 22:05:00,911.44,896.43,891.6574460625744
2020-03-17 22:10:00,917.82,911.44,891.6574460625744
2020-03-17 22:15:00,906.6,917.82,891.6574460625744
2020-03-17 22:20:00,911.96,906.6,891.6574460625744
2020-03-17 22:25:00,912.61,911.96,891.6574460625744
2020-03-17 22:30:00,913.72,912.61,891.6574460625744
2020-03-17 22:35:00,900.76,913.72,891.6574460625744
2020-03-17 22:40:00,902.91,900.76,891.6574460625744
2020-03-17 22:45:00,911.0,902.91,891.6574460625744
2020-03-17 22:50:00,898.28,911.0,891.6574460625744
2020-03-17 22:55:00,897.23,898.28,891.6574460625744
2020-03-17 23:00:00,901.14,897.23,891.6574460625744
2020-03-17 23:05:00,910.97,901.14,891.6574460625744
2020-03-17 23:10:00,916.45,910.97,891.6574460625744
2020-03-17 23:15:00,894.92,916.45,891.6574460625744
2020-03-17 23:20:00,900.57,894.92,891.6574460625744
2020-03-17 23:25:00,896.05,900.57,891.6574460625744
2020-03-17 23:30:00,924.27,896.05,891.6574460625744
2020-03-17 23:35:00,899.19,924.27,891.6574460625744
2020-03-17 23:40:00,902.48,899.19,891.6574460625744
2020-03-17 23:45:00,904.8,902.48,891.6574460625744
2020-03-17 23:50:00,903.4,904.8,891.6574460625744
2020-03-17 23:55:00,899.61,903.4,891.6574460625744
2020-03-18 00:00:00,908.83,899.61,891.6574460625744
2020-03-18 00:05:00,900.07,908.83,891.6574460625744
2020-03-18 00:10:00,889.95,900.07,891.6574460625744
2020-03-18 00:15:00,896.16,889.95,891.6574460625744
2020-03-18 00:20:00,922.32,896.16,891.6574460625744
2020-03-18 00:25:00,906.97,922.32,891.6574460625744
2020-03-18 00:30:00,910.24,906.97,891.6574460625744
2020-03-18 00:35:00,907.71,910.24,891.6574460625744
2020-03-18 00:40:00,904.3,907.71,891.6574460625744
2020-03-18 00:45:00,904.77,904.3,891.6574460625744
2020-03-18 00:50:00,898.1,904.77,891.6574460625744
2020-03-18 00:55:00,892.07,898.1,891.6574460625744
2020-03-18 01:00:00,916.25,892.07,891.6574460625744
2020-03-18 01:05:00,912.32,916.25,891.6574460625744
2020-03-18 01:10:00,911.47,912.32,891.6574460625744
2020-03-18 01:15:00,905.61,911.47,891.6574460625744
2020-03-18 01:20:00,911.33,905.61,891.6574460625744
2020-03-18 01:25:00,912.21,911.33,891.6574460625744
2020-03-18 01:30:00,897.18,912.21,891.6574460625744
2020-03-18 01:35:00,910.31,897.18,891.6574460625744
2020-03-18 01:40:00,901.11,910.31,891.6574460625744
2020-03-18 01:45:00,914.39,901.11,891.6574460625744
2020-03-18 01:50:00,911.41,914.39,891.6574460625744
2020-03-18 01:55:00,910.51,911.41,891.6574460625744
2020-03-18 02:00:00,911.86,910.51,891.6574460625744
2020-03-18 02:05:00,906.26,911.86,891.6574460625744
2020-03-18 02:10:00,896.98,906.26,891.6574460625744
2020-03-18 02:15:00,890.34,896.98,891.6574460625744
2020-03-18 02:20:00,893.81,890.34,891.6574460625744
2020-03-18 02:25:00,917.4,893.81,891.6574460625744
2020-03-18 02:30:00,904.63,917.4,891.6574460625744
2020-03-18 02:35:00,904.93,904.63,891.6574460625744
2020-03-18 02:40:00,909.88,904.93,891.6574460625744
2020-03-18 02:45:00,911.91,909.88,891.6574460625744
2020-03-18 02:50:00,902.84,911.91,891.6574460625744
2020-03-18 02:55:00,902.54,902.84,891.6574460625744
2020-03-18 03:00:00,903.38,902.54,891.6574460625744
2020-03-18 03:05:00,882.97,903.38,891.6574460625744
2020-03-18 03:10:00,885.7,882.97,891.6574460625744
2020-03-18 03:15:00,929.19,885.7,891.6574460625744
2020-03-18 03:20:00,911.97,929.19,891.6574460625744
2020-03-18 03:25:00,897.3,911.97,891.6574460625744
2020-03-18 03:30:00,893.86,897.3,891.6574460625744
2020-03-18 03:35:00,906.4,893.86,891.6574460625744
2020-03-18 03:40:00,907.99,906.4,891.6574460625744
2020-03-18 03:45:00,904.08,907.99,891.6574460625744
2020-03-18 03:50:00,902.63,904.08,891.6574460625744
2020-03-18 03:55:00,924.44,902.63,891.6574460625744
2020-03-18 04:00:00,904.25,924.44,891.6574460625744
2020-03-18 04:05:00,906.13,904.25,891.6574460625744
2020-03-18 04:10:00,901.69,906.13,891.6574460625744
2020-03-18 04:15:00,903.44,901.69,891.6574460625744
2020-03-18 04:20:00,905.6,903.44,891.6574460625744
2020-03-18 04:25:00,903.76,905.6,891.6574460625744
2020-03-18 04:30:00,905.03,903.76,891.6574460625744
2020-03-18 04:35:00,898.12,905.03,891.6574460625744
2020-03-18 04:40:00,898.98,898.12,891.6574460625744
2020-03-18 04:45:00,897.99,898.98,891.6574460625744
2020-03-18 04:50:00,913.09,897.99,891.6574460625744
2020-03-18 04:55:00,919.83,913.09,891.6574460625744
2020-03-18 05:00:00,897.06,919.83,891.6574460625744
2020-03-18 05:05:00,898.11,897.06,891.6574460625744
2020-03-18 05:10:00,902.34,898.11,891.6574460625744
2020-03-18 05:15:00,911.05,902.34,891.6574460625744
2020-03-18 05:20:00,905.66,911.05,891.6574460625744
2020-03-18 05:25:00,903.63,905.66,891.6574460625744
2020-03-18 05:30:00,904.0,903.63,891.6574460625744
2020-03-18 05:35:00,916.63,904.0,891.6574460625744
2020-03-18 05:40:00,909.98,916.63,891.6574460625744
2020-03-18 05:45:00,913.58,909.98,891.6574460625744
2020-03-18 05:50:00,898.33,913.58,891.6574460625744
2020-03-18 05:55:00,904.09,898.33,891.6574460625744
2020-03-18 06:00:00,905.06,904.09,891.6574460625744
2020-03-18 06:05:00,901.61,905.06,891.6574460625744
2020-03-18 06:10:00,887.28,901.61,891.6574460625744
2020-03-18 06:15:00,899.77,887.28,891.6574460625744
2020-03-18 06:20:00,914.66,899.77,891.6574460625744
2020-03-18 06:25:00,913.69,914.66,891.6574460625744
2020-03-18 06:30:00,909.35,913.69,891.6574460625744
2020-03-18 06:35:00,897.52,909.35,891.6574460625744
2020-03-18 06:40:00,905.73,897.52,891.6574460625744
2020-03-18 06:45:00,915.39,905.73,891.6574460625744
2020-03-18 06:50:00,893.99,915.39,891.6574460625744
2020-03-18 06:55:00,897.12,893.99,891.6574460625744
2020-03-18 07:00:00,906.6,897.12,891.6574460625744
2020-03-18 07:05:00,918.71,906.6,891.6574460625744
2020-03-18 07:10:00,902.95,918.71,891.6574460625744
2020-03-18 07:15:00,901.96,902.95,891.6574460625744
2020-03-18 07:20:00,909.54,901.96,891.6574460625744
2020-03-18 07:25:00,939.69,909.54,891.6574460625744
2020-03-18 07:30:00,924.9,939.69,891.6574460625744
2020-03-18 07:35:00,908.48,924.9,891.6574460625744
2020-03-18 07:40:00,909.32,908.48,891.6574460625744
2020-03-18 07:45:00,927.79,909.32,891.6574460625744
2020-03-18 07:50:00,934.65,927.79,891.6574460625744
2020-03-18 07:55:00,915.83,934.65,891.6574460625744
2020-03-18 08:00:00,913.33,915.83,891.6574460625744
2020-03-18 08:05:00,914.32,913.33,891.6574460625744
2020-03-18 08:10:00,882.47,914.32,891.6574460625744
2020-03-18 08:15:00,913.25,882.47,891.6574460625744
2020-03-18 08:20:00,905.3,913.25,891.6574460625744
2020-03-18 08:25:00,916.41,905.3,891.6574460625744
2020-03-18 08:30:00,906.3,916.41,891.6574460625744
2020-03-18 08:35:00,896.13,906.3,891.6574460625744
2020-03-18 08:40:00,905.52,896.13,891.6574460625744
2020-03-18 08:45:00,936.85,905.52,891.6574460625744
2020-03-18 08:50:00,899.83,936.85,891.6574460625744
2020-03-18 08:55:00,910.81,899.83,891.6574460625744
2020-03-18 09:00:00,914.22,910.81,891.6574460625744
2020-03-18 09:05:00,908.83,914.22,891.6574460625744
2020-03-18 09:10:00,905.27,908.83,891.6574460625744
2020-03-18 09:15:00,907.87,905.27,891.6574460625744
2020-03-18 09:20:00,909.03,907.87,891.6574460625744
2020-03-18 09:25:00,917.76,909.03,891.6574460625744
2020-03-18 09:30:00,912.49,917.76,891.6574460625744
2020-03-18 09:35:00,911.09,912.49,891.6574460625744
2020-03-18 09:40:00,906.35,911.09,891.6574460625744
2020-03-18 09:45:00,921.35,906.35,891.6574460625744
2020-03-18 09:50:00,951.11,921.35,891.6574460625744
2020-03-18 09:55:00,955.29,951.11,891.6574460625744
2020-03-18 10:00:00,892.48,955.29,891.6574460625744
2020-03-18 10:05:00,892.74,892.48,891.6574460625744
2020-03-18 10:10:00,933.03,892.74,891.6574460625744
2020-03-18 10:15:00,923.85,933.03,891.6574460625744
2020-03-18 10:20:00,884.18,923.85,891.6574460625744
2020-03-18 10:25:00,905.28,884.18,891.6574460625744
2020-03-18 10:30:00,933.44,905.28,891.6574460625744
2020-03-18 10:35:00,890.76,933.44,891.6574460625744
2020-03-18 10:40:00,895.05,890.76,891.6574460625744
2020-03-18 10:45:00,902.07,895.05,891.6574460625744
2020-03-18 10:50:00,908.12,902.07,891.6574460625744
2020-03-18 10:55:00,904.59,908.12,891.6574460625744
2020-03-18 11:00:00,901.27,904.59,891.6574460625744
2020-03-18 11:05:00,898.57,901.27,891.6574460625744
2020-03-18 11:10:00,901.83,898.57,891.6574460625744
2020-03-18 11:15:00,924.99,901.83,891.6574460625744
2020-03-18 11:20:00,912.84,924.99,891.6574460625744
2020-03-18 11:25:00,911.65,912.84,891.6574460625744
2020-03-18 11:30:00,909.53,911.65,891.6574460625744
2020-03-18 11:35:00,906.0,909.53,891.6574460625744
2020-03-18 11:40:00,905.84,906.0,891.6574460625744
2020-03-18 11:45:00,900.92,905.84,891.6574460625744
2020-03-18 11:50:00,906.91,900.92,891.6574460625744
2020-03-18 11:55:00,909.28,906.91,891.6574460625744
2020-03-18 12:00:00,895.91,909.28,891.6574460625744
2020-03-18 12:05:00,921.23,895.91,891.6574460625744
2020-03-18 12:10:00,916.96,921.23,891.6574460625744
2020-03-18 12:15:00,896.62,916.96,891.6574460625744
2020-03-18 12:20:00,894.57,896.62,891.6574460625744
2020-03-18 12:25:00,890.6,894.57,891.6574460625744
2020-03-18 12:30:00,900.46,890.6,891.6574460625744
2020-03-18 12:35:00,894.28,900.46,891.6574460625744
2020-03-18 12:40:00,881.33,894.28,891.6574460625744
2020-03-18 12:45:00,884.54,881.33,891.6574460625744
2020-03-18 12:50:00,882.08,884.54,891.6574460625744
2020-03-18 12:55:00,935.26,882.08,891.6574460625744
2020-03-18 13:00:00,899.51,935.26,891.6574460625744
2020-03-18 13:05:00,893.9,899.51,891.6574460625744
2020-03-18 13:10:00,901.43,893.9,891.6574460625744
2020-03-18 13:15:00,885.0,901.43,891.6574460625744
2020-03-18 13:20:00,883.38,885.0,891.6574460625744
2020-03-18 13:25:00,892.72,883.38,891.6574460625744
2020-03-18 13:30:00,900.86,892.72,891.6574460625744
2020-03-18 13:35:00,910.59,900.86,891.6574460625744
2020-03-18 13:40:00,906.93,910.59,891.6574460625744
2020-03-18 13:45:00,898.43,906.93,891.6574460625744
2020-03-18 13:50:00,909.96,898.43,891.6574460625744
2020-03-18 13:55:00,912.38,909.96,891.6574460625744
2020-03-18 14:00:00,919.32,912.38,891.6574460625744
2020-03-18 14:05:00,910.48,919.32,891.6574460625744
2020-03-18 14:10:00,900.42,910.48,891.6574460625744
2020-03-18 14:15:00,901.32,900.42,891.6574460625744
2020-03-18 14:20:00,898.13,901.32,891.6574460625744
2020-03-18 14:25:00,903.32,898.13,891.6574460625744
2020-03-18 14:30:00,889.67,903.32,891.6574460625744
2020-03-18 14:35:00,894.1,889.67,891.6574460625744
2020-03-18 14:40:00,895.73,894.1,891.6574460625744
2020-03-18 14:45:00,902.71,895.73,891.6574460625744
2020-03-18 14:50:00,908.56,902.71,891.6574460625744
2020-03-18 14:55:00,901.51,908.56,891.6574460625744
2020-03-18 15:00:00,899.57,901.51,891.6574460625744
2020-03-18 15:05:00,896.14,899.57,891.6574460625744
2020-03-18 15:10:00,893.94,896.14,891.6574460625744
2020-03-18 15:15:00,900.06,893.94,891.6574460625744
2020-03-18 15:20:00,896.49,900.06,891.6574460625744
2020-03-18 15:25:00,898.28,896.49,891.6574460625744
2020-03-18 15:30:00,898.77,898.28,891.6574460625744
2020-03-18 15:35:00,884.91,898.77,891.6574460625744
2020-03-18 15:40:00,890.01,884.91,891.6574460625744
2020-03-18 15:45:00,908.45,890.01,891.6574460625744
2020-03-18 15:50:00,904.95,908.45,891.6574460625744
2020-03-18 15:55:00,904.45,904.95,891.6574460625744
2020-03-18 16:00:00,920.54,904.45,891.6574460625744
2020-03-18 16:05:00,885.78,920.54,891.6574460625744
2020-03-18 16:10:00,899.01,885.78,891.6574460625744
2020-03-18 16:15:00,905.16,899.01,891.6574460625744
2020-03-18 16:20:00,900.32,905.16,891.6574460625744
2020-03-18 16:25:00,896.05,900.32,891.6574460625744
2020-03-18 16:30:00,907.73,896.05,891.6574460625744
2020-03-18 16:35:00,905.37,907.73,891.6574460625744
2020-03-18 16:40:00,900.75,905.37,891.6574460625744
2020-03-18 16:45:00,914.65,900.75,891.6574460625744
2020-03-18 16:50:00,910.58,914.65,891.6574460625744
2020-03-18 16:55:00,914.01,910.58,891.6574460625744
2020-03-18 17:00:00,908.47,914.01,891.6574460625744
2020-03-18 17:05:00,907.6,908.47,891.6574460625744
2020-03-18 17:10:00,905.34,907.6,891.6574460625744
2020-03-18 17:15:00,908.35,905.34,891.6574460625744
2020-03-18 17:20:00,915.93,908.35,891.6574460625744
2020-03-18 17:25:00,911.99,915.93,891.6574460625744
2020-03-18 17:30:00,898.31,911.99,891.6574460625744
2020-03-18 17:35:00,923.55,898.31,891.6574460625744
2020-03-18 17:40:00,911.69,923.55,891.6574460625744
2020-03-18 17:45:00,894.62,911.69,891.6574460625744
2020-03-18 17:50:00,895.55,894.62,891.6574460625744
2020-03-18 17:55:00,893.56,895.55,891.6574460625744
2020-03-18 18:00:00,907.37,893.56,891.6574460625744
2020-03-18 18:05:00,916.03,907.37,891.6574460625744
2020-03-18 18:10:00,903.64,916.03,891.6574460625744
2020-03-18 18:15:00,899.52,903.64,891.6574460625744
2020-03-18 18:20:00,899.22,899.52,891.6574460625744
2020-03-18 18:25:00,909.16,899.22,891.6574460625744
2020-03-18 18:30:00,910.12,909.16,891.6574460625744
2020-03-18 18:35:00,917.75,910.12,891.6574460625744
2020-03-18 18:40:00,896.93,917.75,891.6574460625744
2020-03-18 18:45:00,888.79,896.93,891.6574460625744
2020-03-18 18:50:00,901.28,888.79,891.6574460625744
2020-03-18 18:55:00,904.37,901.28,891.6574460625744
2020-03-18 19:00:00,909.48,904.37,891.6574460625744
2020-03-18 19:05:00,897.71,909.48,891.6574460625744
2020-03-18 19:10:00,899.92,897.71,891.6574460625744
2020-03-18 19:15:00,895.33,899.92,891.6574460625744
2020-03-18 19:20:00,903.66,895.33,891.6574460625744
2020-03-18 19:25:00,911.29,903.66,891.6574460625744
2020-03-18 19:30:00,915.22,911.29,891.6574460625744
2020-03-18 19:35:00,905.15,915.22,891.6574460625744
2020-03-18 19:40:00,915.02,905.15,891.6574460625744
2020-03-18 19:45:00,900.32,915.02,891.6574460625744
2020-03-18 19:50:00,897.33,900.32,891.6574460625744
2020-03-18 19:55:00,895.4,897.33,891.6574460625744
2020-03-18 20:00:00,907.06,895.4,891.6574460625744
2020-03-18 20:05:00,903.92,907.06,891.6574460625744
2020-03-18 20:10:00,904.41,903.92,891.6574460625744
2020-03-18 20:15:00,899.22,904.41,891.6574460625744
2020-03-18 20:20:00,905.9,899.22,891.6574460625744
2020-03-18 20:25:00,896.15,905.9,891.6574460625744
2020-03-18 20:30:00,906.05,896.15,891.6574460625744
2020-03-18 20:35:00,897.21,906.05,891.6574460625744
2020-03-18 20:40:00,901.22,897.21,891.6574460625744
2020-03-18 20:45:00,909.09,901.22,891.6574460625744
2020-03-18 20:50:00,903.58,909.09,891.6574460625744
2020-03-18 20:55:00,902.48,903.58,891.6574460625744
2020-03-18 21:00:00,901.31,902.48,891.6574460625744
2020-03-18 21:05:00,903.6,901.31,891.6574460625744
2020-03-18 21:10:00,899.77,903.6,891.6574460625744
2020-03-18 21:15:00,901.24,899.77,891.6574460625744
2020-03-18 21:20:00,900.75,901.24,891.6574460625744
2020-03-18 21:25:00,892.62,900.75,891.6574460625744
2020-03-18 21:30:00,893.72,892.62,891.6574460625744
2020-03-18 21:35:00,892.85,893.72,891.6574460625744
2020-03-18 21:40:00,881.15,892.85,891.6574460625744
2020-03-18 21:45:00,894.06,881.15,891.6574460625744
2020-03-18 21:50:00,900.9,894.06,891.6574460625744
2020-03-18 21:55:00,901.09,900.9,891.6574460625744
2020-03-18 22:00:00,896.29,901.09,891.6574460625744
2020-03-18 22:05:00,889.39,896.29,891.6574460625744
2020-03-18 22:10:00,899.1,889.39,891.6574460625744
2020-03-18 22:15:00,906.59,899.1,891.6574460625744
2020-03-18 22:20:00,910.18,906.59,891.6574460625744
2020-03-18 22:25:00,915.06,910.18,891.6574460625744
2020-03-18 22:30:00,928.02,915.06,891.6574460625744
2020-03-18 22:35:00,924.56,928.02,891.6574460625744
2020-03-18 22:40:00,901.82,924.56,891.6574460625744
2020-03-18 22:45:00,914.31,901.82,891.6574460625744
2020-03-18 22:50:00,909.05,914.31,891.6574460625744
2020-03-18 22:55:00,922.14,909.05,891.6574460625744
2020-03-18 23:00:00,908.89,922.14,891.6574460625744
2020-03-18 23:05:00,903.16,908.89,891.6574460625744
2020-03-18 23:10:00,929.39,903.16,891.6574460625744
2020-03-18 23:15:00,958.69,929.39,891.6574460625744
2020-03-18 23:20:00,911.05,958.69,891.6574460625744
2020-03-18 23:25:00,916.88,911.05,891.6574460625744
2020-03-18 23:30:00,939.67,916.88,891.6574460625744
2020-03-18 23:35:00,901.72,939.67,891.6574460625744
2020-03-18 23:40:00,898.3,901.72,891.6574460625744
2020-03-18 23:45:00,920.24,898.3,891.6574460625744
2020-03-18 23:50:00,920.27,920.24,891.6574460625744
2020-03-18 23:55:00,908.67,920.27,891.6574460625744
2020-03-19 00:00:00,910.71,908.67,891.6574460625744
2020-03-19 00:05:00,880.19,910.71,891.6574460625744
2020-03-19 00:10:00,908.16,880.19,891.6574460625744
2020-03-19 00:15:00,902.72,908.16,891.6574460625744
2020-03-19 00:20:00,903.92,902.72,891.6574460625744
2020-03-19 00:25:00,910.6,903.92,891.6574460625744
2020-03-19 00:30:00,898.86,910.6,891.6574460625744
2020-03-19 00:35:00,903.65,898.86,891.6574460625744
2020-03-19 00:40:00,899.06,903.65,891.6574460625744
2020-03-19 00:45:00,910.83,899.06,891.6574460625744
2020-03-19 00:50:00,914.56,910.83,891.6574460625744
2020-03-19 00:55:00,926.77,914.56,891.6574460625744
2020-03-19 01:00:00,900.43,926.77,891.6574460625744
2020-03-19 01:05:00,906.38,900.43,891.6574460625744
2020-03-19 01:10:00,908.75,906.38,891.6574460625744
2020-03-19 01:15:00,903.1,908.75,891.6574460625744
2020-03-19 01:20:00,916.05,903.1,891.6574460625744
2020-03-19 01:25:00,904.08,916.05,891.6574460625744
2020-03-19 01:30:00,921.35,904.08,891.6574460625744
2020-03-19 01:35:00,896.78,921.35,891.6574460625744
2020-03-19 01:40:00,920.67,896.78,891.6574460625744
2020-03-19 01:45:00,908.02,920.67,891.6574460625744
2020-03-19 01:50:00,897.94,908.02,891.6574460625744
2020-03-19 01:55:00,901.84,897.94,891.6574460625744
2020-03-19 02:00:00,904.29,901.84,891.6574460625744
2020-03-19 02:05:00,892.92,904.29,891.6574460625744
2020-03-19 02:10:00,905.14,892.92,891.6574460625744
2020-03-19 02:15:00,890.07,905.14,891.6574460625744
2020-03-19 02:20:00,910.53,890.07,891.6574460625744
2020-03-19 02:25:00,908.77,910.53,891.6574460625744
2020-03-19 02:30:00,898.52,908.77,891.6574460625744
2020-03-19 02:35:00,914.68,898.52,891.6574460625744
2020-03-19 02:40:00,897.71,914.68,891.6574460625744
2020-03-19 02:45:00,902.68,897.71,891.6574460625744
2020-03-19 02:50:00,903.16,902.68,891.6574460625744
2020-03-19 02:55:00,907.88,903.16,891.6574460625744
2020-03-19 03:00:00,890.32,907.88,891.6574460625744
2020-03-19 03:05:00,899.76,890.32,891.6574460625744
2020-03-19 03:10:00,892.12,899.76,891.6574460625744
2020-03-19 03:15:00,890.59,892.12,891.6574460625744
2020-03-19 03:20:00,899.72,890.59,891.6574460625744
2020-03-19 03:25:00,904.21,899.72,891.6574460625744
2020-03-19 03:30:00,898.73,904.21,891.6574460625744
2020-03-19 03:35:00,899.28,898.73,891.6574460625744
2020-03-19 03:40:00,904.98,899.28,891.6574460625744
2020-03-19 03:45:00,898.3,904.98,891.6574460625744
2020-03-19 03:50:00,893.27,898.3,891.6574460625744
2020-03-19 03:55:00,882.27,893.27,891.6574460625744
2020-03-19 04:00:00,908.44,882.27,891.6574460625744
2020-03-19 04:05:00,884.6,908.44,891.6574460625744
2020-03-19 04:10:00,880.56,884.6,891.6574460625744
2020-03-19 04:15:00,888.72,880.56,891.6574460625744
2020-03-19 04:20:00,888.08,888.72,891.6574460625744
2020-03-19 04:25:00,882.66,888.08,891.6574460625744
2020-03-19 04:30:00,896.07,882.66,891.6574460625744
2020-03-19 04:35:00,905.29,896.07,891.6574460625744
2020-03-19 04:40:00,904.48,905.29,891.6574460625744
2020-03-19 04:45:00,900.63,904.48,891.6574460625744
2020-03-19 04:50:00,896.19,900.63,891.6574460625744
2020-03-19 04:55:00,900.14,896.19,891.6574460625744
2020-03-19 05:00:00,906.35,900.14,891.6574460625744
2020-03-19 05:05:00,892.6,906.35,891.6574460625744
2020-03-19 05:10:00,897.22,892.6,891.6574460625744
2020-03-19 05:15:00,902.17,897.22,891.6574460625744
2020-03-19 05:20:00,895.73,902.17,891.6574460625744
2020-03-19 05:25:00,911.79,895.73,891.6574460625744
2020-03-19 05:30:00,924.02,911.79,891.6574460625744
2020-03-19 05:35:00,902.34,924.02,891.6574460625744
2020-03-19 05:40:00,899.38,902.34,891.6574460625744
2020-03-19 05:45:00,907.8,899.38,891.6574460625744
2020-03-19 05:50:00,898.8,907.8,891.6574460625744
2020-03-19 05:55:00,906.88,898.8,891.6574460625744
2020-03-19 06:00:00,913.57,906.88,891.6574460625744
2020-03-19 06:05:00,906.02,913.57,891.6574460625744
2020-03-19 06:10:00,901.58,906.02,891.6574460625744
2020-03-19 06:15:00,905.53,901.58,891.6574460625744
2020-03-19 06:20:00,911.89,905.53,891.6574460625744
2020-03-19 06:25:00,900.41,911.89,891.6574460625744
2020-03-19 06:30:00,898.94,900.41,891.6574460625744
2020-03-19 06:35:00,910.59,898.94,891.6574460625744
2020-03-19 06:40:00,905.74,910.59,891.6574460625744
2020-03-19 06:45:00,896.41,905.74,891.6574460625744
2020-03-19 06:50:00,901.03,896.41,891.6574460625744
2020-03-19 06:55:00,903.48,901.03,891.6574460625744
2020-03-19 07:00:00,902.51,903.48,891.6574460625744
2020-03-19 07:05:00,898.48,902.51,891.6574460625744
2020-03-19 07:10:00,900.79,898.48,891.6574460625744
2020-03-19 07:15:00,901.28,900.79,891.6574460625744
2020-03-19 07:20:00,890.77,901.28,891.6574460625744
2020-03-19 07:25:00,886.23,890.77,891.6574460625744
2020-03-19 07:30:00,906.07,886.23,891.6574460625744
2020-03-19 07:35:00,898.97,906.07,891.6574460625744
2020-03-19 07:40:00,909.08,898.97,891.6574460625744
2020-03-19 07:45:00,894.01,909.08,891.6574460625744
2020-03-19 07:50:00,909.86,894.01,891.6574460625744
2020-03-19 07:55:00,909.67,909.86,891.6574460625744
2020-03-19 08:00:00,896.92,909.67,891.6574460625744
2020-03-19 08:05:00,897.01,896.92,891.6574460625744
2020-03-19 08:10:00,902.56,897.01,891.6574460625744
2020-03-19 08:15:00,892.96,902.56,891.6574460625744
2020-03-19 08:20:00,897.36,892.96,891.6574460625744
2020-03-19 08:25:00,899.8,897.36,891.6574460625744
2020-03-19 08:30:00,900.13,899.8,891.6574460625744
2020-03-19 08:35:00,897.22,900.13,891.6574460625744
2020-03-19 08:40:00,906.28,897.22,891.6574460625744
2020-03-19 08:45:00,895.06,906.28,891.6574460625744
2020-03-19 08:50:00,896.7,895.06,891.6574460625744
2020-03-19 08:55:00,896.55,896.7,891.6574460625744
2020-03-19 09:00:00,914.42,896.55,891.6574460625744
2020-03-19 09:05:00,881.85,914.42,891.6574460625744
2020-03-19 09:10:00,882.25,881.85,891.6574460625744
2020-03-19 09:15:00,898.35,882.25,891.6574460625744
2020-03-19 09:20:00,923.33,898.35,891.6574460625744
2020-03-19 09:25:00,903.53,923.33,891.6574460625744
2020-03-19 09:30:00,904.09,903.53,891.6574460625744
2020-03-19 09:35:00,905.35,904.09,891.6574460625744
2020-03-19 09:40:00,900.84,905.35,891.6574460625744
2020-03-19 09:45:00,904.03,900.84,891.6574460625744
2020-03-19 09:50:00,891.88,904.03,891.6574460625744
2020-03-19 09:55:00,915.09,891.88,891.6574460625744
2020-03-19 10:00:00,896.08,915.09,891.6574460625744
2020-03-19 10:05:00,894.6,896.08,891.6574460625744
2020-03-19 10:10:00,903.22,894.6,891.6574460625744
2020-03-19 10:15:00,896.26,903.22,891.6574460625744
2020-03-19 10:20:00,891.78,896.26,891.6574460625744
2020-03-19 10:25:00,891.04,891.78,891.6574460625744
2020-03-19 10:30:00,895.37,891.04,891.6574460625744
2020-03-19 10:35:00,894.93,895.37,891.6574460625744
2020-03-19 10:40:00,909.19,894.93,891.6574460625744
2020-03-19 10:45:00,901.6,909.19,891.6574460625744
2020-03-19 10:50:00,898.5,901.6,891.6574460625744
2020-03-19 10:55:00,903.18,898.5,891.6574460625744
2020-03-19 11:00:00,899.4,903.18,891.6574460625744
2020-03-19 11:05:00,896.12,899.4,891.6574460625744
2020-03-19 11:10:00,901.95,896.12,891.6574460625744
2020-03-19 11:15:00,894.98,901.95,891.6574460625744
2020-03-19 11:20:00,908.15,894.98,891.6574460625744
2020-03-19 11:25:00,895.95,908.15,891.6574460625744
2020-03-19 11:30:00,899.64,895.95,891.6574460625744
2020-03-19 11:35:00,899.96,899.64,891.6574460625744
2020-03-19 11:40:00,889.49,899.96,891.6574460625744
2020-03-19 11:45:00,898.24,889.49,891.6574460625744
2020-03-19 11:50:00,907.63,898.24,891.6574460625744
2020-03-19 11:55:00,923.71,907.63,891.6574460625744
2020-03-19 12:00:00,883.14,923.71,891.6574460625744
2020-03-19 12:05:00,889.02,883.14,891.6574460625744
2020-03-19 12:10:00,893.52,889.02,891.6574460625744
2020-03-19 12:15:00,903.66,893.52,891.6574460625744
2020-03-19 12:20:00,895.74,903.66,891.6574460625744
2020-03-19 12:25:00,885.65,895.74,891.6574460625744
2020-03-19 12:30:00,916.79,885.65,891.6574460625744
2020-03-19 12:35:00,880.86,916.79,891.6574460625744
2020-03-19 12:40:00,882.84,880.86,891.6574460625744
2020-03-19 12:45:00,890.77,882.84,891.6574460625744
2020-03-19 12:50:00,901.92,890.77,891.6574460625744
2020-03-19 12:55:00,886.13,901.92,891.6574460625744
2020-03-19 13:00:00,903.38,886.13,891.6574460625744
2020-03-19 13:05:00,895.74,903.38,891.6574460625744
2020-03-19 13:10:00,907.38,895.74,891.6574460625744
2020-03-19 13:15:00,896.68,907.38,891.6574460625744
2020-03-19 13:20:00,896.41,896.68,891.6574460625744
2020-03-19 13:25:00,908.45,896.41,891.6574460625744
2020-03-19 13:30:00,902.27,908.45,891.6574460625744
2020-03-19 13:35:00,890.41,902.27,891.6574460625744
2020-03-19 13:40:00,903.22,890.41,891.6574460625744
2020-03-19 13:45:00,900.68,903.22,891.6574460625744
2020-03-19 13:50:00,902.85,900.68,891.6574460625744
2020-03-19 13:55:00,897.21,902.85,891.6574460625744
2020-03-19 14:00:00,894.7,897.21,891.6574460625744
